time,blocknumber,event,price,ETH_Pool,STETH_Pool,Volume
2021-04-15 08:00:00,12243654.0,TokenExchange,0.9931823907325228,166554.663102283,180348.78469755367,9.74816152
2021-04-15 09:00:00,12243892.0,AddLiquidity,0.9938007528005774,166568.89590756863,180307.1795079398,55.89418178558832
2021-04-15 10:00:00,12244201.0,RemoveLiquidityImbalance,0.9932008045301324,165218.45644169764,180311.979215796,693.6655928589859
2021-04-15 11:00:00,12244457.0,TokenExchange,0.9924539928668716,165206.811972219,180311.9787441852,3.090033458787635
2021-04-15 12:00:00,12244538.0,TokenExchange,0.9924598157843586,,,10.0
2021-04-15 13:00:00,12245067.0,TokenExchange,0.9905472442384268,164830.5655886519,180336.97682598807,210.84493962001966
2021-04-15 14:00:00,12245284.0,AddLiquidity,0.9905307979640458,163124.7131619136,180359.708572096,53.36559463570616
2021-04-15 15:00:00,12245565.0,AddLiquidity,0.9910388806792688,162716.13424900072,180372.2698172702,208.23018082312728
2021-04-15 16:00:00,12245804.0,AddLiquidity,0.989767945703009,162919.70141050708,180368.64897362833,7.297307719716063
2021-04-15 17:00:00,12246083.0,TokenExchange,0.9904340427921904,163047.23572040492,180369.9619305584,83.84149084417363
2021-04-15 18:00:00,12246413.0,AddLiquidity,0.9898387813622677,163055.80843193666,180379.9609552355,8.037621407823108
2021-04-15 19:00:00,12246670.0,AddLiquidity,0.9898415695060612,163060.8081704743,180379.960691354,2.5876095571208477
2021-04-15 20:00:00,12246957.0,RemoveLiquidityOne,0.9898502989350949,163082.8902466172,180383.14981757,19.79984824359194
2021-04-15 21:00:00,12247280.0,TokenExchange,0.9900859282775096,162456.98285307462,180393.21962465797,328.52715349083746
2021-04-15 22:00:00,12247517.0,TokenExchange,0.990077895458191,162461.34081130673,180397.32210448492,33.012339269440886
2021-04-15 23:00:00,12247761.0,RemoveLiquidityOne,0.9894783487999388,162438.3253385741,180410.4254050203,2.6033667827122633
2021-04-16 00:00:00,12247993.0,AddLiquidity,0.9894536078737466,162454.52458035815,180410.4242827337,76.7965496664447
2021-04-16 01:00:00,12248192.0,AddLiquidity,0.9895546566793065,162577.18452597532,180414.5175703949,5.553394616313096
2021-04-16 02:00:00,12248470.0,RemoveLiquidityOne,0.9895592291137733,162588.08203367112,180414.5169942926,8.498763337292084
2021-04-16 03:00:00,12248470.0,RemoveLiquidityOne,0.9895592291137733,,,0.0
2021-04-16 04:00:00,12249003.0,AddLiquidity,0.9901519024551516,162583.88440025688,180414.51678284205,2.072892782163825
2021-04-16 05:00:00,12249304.0,TokenExchange,0.9901503022500732,,,8.535414319337848
2021-04-16 06:00:00,12249511.0,TokenExchange,0.9909490292918306,,,20.0
2021-04-16 07:00:00,12249760.0,RemoveLiquidityOne,0.9895013117173389,162621.4468362492,180433.35241939223,132.80084298893104
2021-04-16 08:00:00,12249760.0,RemoveLiquidityOne,0.9895013117173389,,,0.0
2021-04-16 09:00:00,12250388.0,TokenExchange,0.99084194418376,,,32.268163185650565
2021-04-16 10:00:00,12250692.0,AddLiquidity,0.99084194418376,162400.45299092724,180410.0102127164,3.0569796349451446
2021-04-16 11:00:00,12250817.0,RemoveLiquidityOne,0.9894283497419119,162382.48715100225,180430.17259703865,38.94340144205009
2021-04-16 12:00:00,12250817.0,RemoveLiquidityOne,0.9894283497419119,,,0.0
2021-04-16 13:00:00,12250817.0,RemoveLiquidityOne,0.9894283497419119,,,0.0
2021-04-16 14:00:00,12251690.0,RemoveLiquidityImbalance,0.990043446913722,162345.89068381075,180466.17698863905,0.0
2021-04-16 15:00:00,12252023.0,AddLiquidity,0.9899299168270052,160826.15785048396,180475.69345519025,15.062101404142817
2021-04-16 16:00:00,12252128.0,TokenExchange,0.9899272704117732,,,5.3465642
2021-04-16 17:00:00,12252570.0,RemoveLiquidityOne,0.9885356239663708,160832.3159677216,180470.60296062837,17.504616172608355
2021-04-16 18:00:00,12252810.0,AddLiquidity,0.9905070872011751,160800.7354387168,180470.92685959223,0.66696044962462
2021-04-16 19:00:00,12252810.0,AddLiquidity,0.9905070872011751,,,0.0
2021-04-16 20:00:00,12253369.0,RemoveLiquidityOne,0.9885826042135833,160902.05901781173,180471.3350763493,2.794420166334533
2021-04-16 21:00:00,12253528.0,AddLiquidity,0.9885775854786859,160896.9058162397,180471.3350763493,6.585013944362119
2021-04-16 22:00:00,12253746.0,AddLiquidity,0.9885174880585821,160909.555150776,180471.3344038745,131.44791992760568
2021-04-16 23:00:00,12254130.0,RemoveLiquidityImbalance,0.989177853437515,161162.09186519118,180471.32097933715,0.0
2021-04-17 00:00:00,12254484.0,TokenExchange,0.9900651244377366,,,19.50264386027733
2021-04-17 01:00:00,12254484.0,TokenExchange,0.9900651244377366,,,0.0
